adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",zai-org/LongBench,0.0,2821.329426020384,3324.2855295538902,16058.042511343956,2801.111288368702,45.04106938838959,19.724838435649872,3344.866842031479,0.2827942371368408,first_token,batch,62.890625,3344.866842031479,long,True,True, The document states that the proposed model outperforms previous state-of-the-art methods,4996.36474609375,full_gpu,0.0,1.0,longbench_qasper_000002,8653.4140625,calibration,qa_long_context,2821.329426020384
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,EdinburghNLP/xsum,0.0,163.1850190460682,706.2433287501335,16058.042511343956,160.86852923035622,45.04106938838959,2.1005310118198395,708.9025899767876,0.10586529970169067,first_token,batch,18.9765625,708.9025899767876,medium,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue for the first,4489.01708984375,full_gpu,0.0,1.0,xsum_000002,8653.4140625,calibration,summary,163.1850190460682
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",EdinburghNLP/xsum,0.0,56.21287226676941,575.8099891245365,16058.042511343956,55.475443601608276,45.04106938838959,0.5419626832008362,576.9170671701431,0.09191781282424927,first_token,batch,3.2265625,576.9170671701431,short,True,True, The BBC's Chris Buckler reports on the latest developments in the case of a,4309.97021484375,full_gpu,0.0,1.0,xsum_000011,8653.4140625,calibration,summary,56.21287226676941
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,EdinburghNLP/xsum,0.0,291.3268283009529,811.3820850849152,16058.042511343956,287.74813935160637,45.04106938838959,3.353748470544815,815.3120055794716,0.11929869651794434,first_token,batch,32.59375,815.3120055794716,long,True,True, A cafe in Georgia has appealed for support after it was attacked by a group of,4643.27294921875,full_gpu,0.0,1.0,xsum_000017,8653.4140625,calibration,summary,291.3268283009529
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",EdinburghNLP/xsum,0.0,900.9164273738861,1441.6836947202682,16058.042511343956,891.3134783506393,45.04106938838959,9.310577064752579,1451.5917524695396,0.1734606921672821,first_token,batch,109.484375,1451.5917524695396,xl,True,True," As clubs look to spend hundreds of millions of pounds on new players, they are",5519.84423828125,full_gpu,0.0,1.0,xsum_000107,8653.4140625,calibration,summary,900.9164273738861
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,using tweets that one has replied or quoted to as contextual information,zai-org/LongBench,0.0,511.2970471382141,1050.1666106283665,16058.042511343956,506.02860003709793,45.04106938838959,5.012743175029755,1055.8387450873852,0.14771148562431335,first_token,batch,68.03125,1055.8387450873852,long,True,True, The paper explores the use of additional features and context to improve the detection of abusive,5051.69873046875,full_gpu,0.0,1.0,longbench_qasper_000003,8653.4140625,calibration,qa_long_context,511.2970471382141
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Google has hired the creator of one of the web's most notorious forums - 4chan.,EdinburghNLP/xsum,0.0,165.81591218709946,694.0337382256985,16058.042511343956,163.76562789082527,45.04106938838959,1.8533915281295776,696.523129940033,0.096835196018219,first_token,batch,21.546875,696.523129940033,medium,True,True, The man who created the notorious image-sharing website 4chan is to join Google,4517.76123046875,full_gpu,0.0,1.0,xsum_000003,8653.4140625,calibration,summary,165.81591218709946
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",EdinburghNLP/xsum,0.0,70.38082927465439,597.269095480442,16058.042511343956,69.54294815659523,45.04106938838959,0.6261654198169708,598.4708294272423,0.08754804730415344,first_token,batch,7.2734375,598.4708294272423,short,True,True, A man in his 30s with blonde hair and a scratch on his,4355.64794921875,full_gpu,0.0,1.0,xsum_000013,8653.4140625,calibration,summary,70.38082927465439
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,EdinburghNLP/xsum,0.0,236.10740900039673,780.2302837371826,16058.042511343956,233.9046224951744,45.04106938838959,1.9799992442131042,782.7979736030102,0.10687857866287231,first_token,batch,27.453125,782.7979736030102,long,True,True, Barnsley striker Sam Bradshaw says he has been inspired by the hunger of,4586.17138671875,full_gpu,0.0,1.0,xsum_000019,8653.4140625,calibration,summary,236.10740900039673
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Football's crisis-hit world governing body Fifa will meet in Zurich on Friday and elect a new leader to try to take the damaged organisation forward into a new era.,EdinburghNLP/xsum,0.0,891.539916396141,1435.3042319417,16058.042511343956,883.4965154528618,45.04106938838959,7.739197462797165,1443.6204507946968,0.1707524061203003,first_token,batch,111.78125,1443.6204507946968,xl,True,True, The 209 members of world football's governing body Fifa are due,5544.41259765625,full_gpu,0.0,1.0,xsum_000110,8653.4140625,calibration,summary,891.539916396141
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"FoxNews, CNN, ESPN, New York Times, Time magazine, Huffington Post Weird News, The Guardian, Cartoon Network, Cooking Light, Home Cooking Adventure, Justin Bieber, Nickelodeon, Spongebob, Disney",zai-org/LongBench,0.0,2811.7340989410877,3444.452691823244,16370.312973856926,2792.2001741826534,45.625679194927216,18.843069672584534,3464.365929365158,0.29763951897621155,first_token,batch,67.8671875,3464.365929365158,long,True,True," The Facebook pages they looked at include FoxNews, CNN, ESPN, New York",5049.93505859375,full_gpu,0.0,1.0,longbench_qasper_000004,8675.84375,calibration,qa_long_context,2811.7340989410877
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Barcelona football club chief Sandro Rosell has resigned following a Spanish court's decision to look into last year's signing of Brazil star Neymar.,EdinburghNLP/xsum,0.0,169.28614303469658,849.2358550429344,16370.312973856926,165.19150882959366,45.625679194927216,3.7986822426319122,853.6614812910557,0.12908875942230225,first_token,batch,21.3828125,853.6614812910557,medium,True,True, Barcelona's president Sandro Rosell has resigned after a year-long investigation into the,4516.81494140625,full_gpu,0.0,1.0,xsum_000006,8675.84375,calibration,summary,169.28614303469658
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Sri Lanka seamer Shaminda Eranga was reported for a suspect bowling action in the second-Test defeat by England at Chester-le-Street.,EdinburghNLP/xsum,0.0,74.04405623674393,743.6089180409908,16370.312973856926,72.9672983288765,45.625679194927216,0.872589647769928,745.0837343931198,0.1017637550830841,first_token,batch,6.78125,745.0837343931198,short,True,True, Sri Lanka pace bowler Lasith Eranga has been suspended from international cricket after,4350.05810546875,full_gpu,0.0,1.0,xsum_000029,8675.84375,calibration,summary,74.04405623674393
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Aspens are one of our most beautiful native trees and there's a huge demand for seeds to grow new ones for planting.,EdinburghNLP/xsum,0.0,303.51581051945686,941.1582760512829,16370.312973856926,299.9442405998707,45.625679194927216,3.3188611268997192,945.030327886343,0.12584403157234192,first_token,batch,30.84375,945.030327886343,long,True,True," The aspen tree, a native of Scotland, usually reproduces by sending up",4623.83349609375,full_gpu,0.0,1.0,xsum_000027,8675.84375,calibration,summary,303.51581051945686
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Yes,zai-org/LongBench,0.0,541.3491390645504,1254.896391183138,16370.312973856926,535.2680161595345,45.625679194927216,5.75966015458107,1261.4469267427921,0.15687942504882812,first_token,batch,68.6875,1261.4469267427921,long,True,True, The provided context does not explicitly mention whether the hashtag and SemEval datasets contain only,5058.56201171875,full_gpu,0.0,1.0,longbench_qasper_000005,8675.84375,calibration,qa_long_context,541.3491390645504
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Vanilla ST baseline, encoder pre-training, in which the ST encoder is initialized from an ASR model, decoder pre-training, in which the ST decoder is initialized from an MT model, encoder-decoder pre-training, where both the encoder and decoder are pre-trained, many-to-many multi-task model where the encoders and decoders are derived from pre-trained ASR and MT models, Triangle+pre-train: BIBREF18 DBLP:conf/naacl/AnastasopoulosC18 proposed a triangle multi-task strategy for speech translation",zai-org/LongBench,0.0,566.1626532673836,1289.4821763038635,16370.312973856926,559.888519346714,45.625679194927216,5.92244416475296,1296.1054258048534,0.17517432570457458,first_token,batch,73.0078125,1296.1054258048534,long,True,True, The baselines in the context refer to previous methods or models that the proposed T,5106.79248046875,full_gpu,0.0,1.0,longbench_qasper_000100,8675.84375,eval,qa_long_context,566.1626532673836
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Everton winger Gerard Deulofeu has joined Italian side AC Milan on loan until the end of the season.,EdinburghNLP/xsum,0.0,70.61076164245605,840.2105011045933,16370.312973856926,69.24616172909737,45.625679194927216,1.1309534311294556,841.91919490695,0.11074170470237732,first_token,batch,7.4375,841.91919490695,short,True,True, Everton midfielder Enric Gallego has signed a season-long loan deal with Serie,4357.51123046875,full_gpu,0.0,1.0,xsum_000150,8675.84375,eval,summary,70.61076164245605
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"McCormick, the American food flavourings business, has said it may increase its $700m (£494m) bid for the UK's Premier Foods.",EdinburghNLP/xsum,0.0,302.5663495063782,1005.0326250493526,16370.312973856926,299.1364896297455,45.625679194927216,3.1013377010822296,1008.9753158390522,0.1306496560573578,first_token,batch,34.5078125,1008.9753158390522,long,True,True, Shares in food company Premier Foods have been on a rollercoaster ride this week,4664.96826171875,full_gpu,0.0,1.0,xsum_000151,8675.84375,eval,summary,302.5663495063782
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"The policing of a major incident at a nightclub in which two students were killed in a crush was ""appropriate"", the police watchdog has said.",EdinburghNLP/xsum,0.0,200.49212500452995,848.4922163188457,16370.312973856926,194.29446384310722,45.625679194927216,5.9039779007434845,855.0565429031849,0.11968240141868591,first_token,batch,20.6171875,855.0565429031849,medium,True,True, Two students who died after a crush at a student disco in 201,4507.23974609375,full_gpu,0.0,1.0,xsum_000152,8675.84375,eval,summary,200.49212500452995
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Unanswerable,zai-org/LongBench,0.0,566.0957917571068,1203.400980681181,16370.312973856926,558.3598911762238,45.625679194927216,7.444296032190323,1211.4176712930202,0.15806034207344055,first_token,batch,64.09375,1211.4176712930202,long,True,True, The natural language studied in this paper is English. The paper discusses tasks related to,5008.43701171875,full_gpu,0.0,1.0,longbench_qasper_000101,8675.84375,eval,qa_long_context,566.0957917571068
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",EdinburghNLP/xsum,0.0,2327.593572437763,2852.5811284780502,16144.714992493391,2320.02617046237,45.2563650906086,7.1401335299015045,2860.5394177138805,0.22340193390846252,first_token,batch,5.4140625,2860.5394177138805,short,True,True, Two teenagers have been arrested after a scrambler motorcycle crashed into a lake in west,4334.53076171875,full_gpu,0.0,1.0,xsum_000157,8694.28515625,eval,summary,2327.593572437763
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,EdinburghNLP/xsum,0.0,317.2995634377003,837.5358283519745,16144.714992493391,312.9470758140087,45.2563650906086,4.105109721422195,842.1916291117668,0.11357665061950684,first_token,batch,32.6484375,842.1916291117668,long,True,True," A ""light"" phone that can only make and receive calls has been delayed by",4644.27490234375,full_gpu,0.0,1.0,xsum_000153,8694.28515625,eval,summary,317.2995634377003
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,EdinburghNLP/xsum,0.0,94.01165693998337,607.9392470419407,16144.714992493391,92.88238361477852,45.2563650906086,0.9464062750339508,609.3881875276566,0.09060651063919067,first_token,batch,8.3671875,609.3881875276566,medium,True,True, A nurse has been charged with attempted murder after a patient allegedly tried to stab him,4368.07177734375,full_gpu,0.0,1.0,xsum_000154,8694.28515625,eval,summary,94.01165693998337
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",zai-org/LongBench,0.0,538.4049639105797,1047.423206269741,16144.714992493391,532.625999301672,45.2563650906086,5.538385361433029,1053.4838400781155,0.13597682118415833,first_token,batch,68.6875,1053.4838400781155,long,True,True, The paper does not specify the models used in the experiment. It only describes the,5058.92333984375,full_gpu,0.0,1.0,longbench_qasper_000102,8694.28515625,eval,qa_long_context,538.4049639105797
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,EdinburghNLP/xsum,0.0,63.28754872083664,576.2843117117882,16144.714992493391,62.55650520324707,45.2563650906086,0.5584992468357086,577.3497447371483,0.08798018097877502,first_token,batch,5.25,577.3497447371483,short,True,True, Former England international Matt Whiffin has left London Irish after 12 years with,4332.66748046875,full_gpu,0.0,1.0,xsum_000167,8694.28515625,eval,summary,63.28754872083664
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,EdinburghNLP/xsum,0.0,210.66637337207794,814.6534711122513,16144.714992493391,208.4294855594635,45.2563650906086,2.0297057926654816,817.28645414114,0.09154155850410461,first_token,batch,25.7578125,817.28645414114,long,True,True, The mother of a 14-year-old boy with a rare muscle-wasting,4567.34130859375,full_gpu,0.0,1.0,xsum_000158,8694.28515625,eval,summary,210.66637337207794
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,EdinburghNLP/xsum,0.0,220.70536389946938,780.1278680562973,16144.714992493391,218.18546205759048,45.2563650906086,2.295263111591339,782.959122210741,0.11685118079185486,first_token,batch,24.171875,782.959122210741,medium,True,True, UKIP leader Nigel Farage has missed a live TV debate after getting stuck in traffic,4547.57568359375,full_gpu,0.0,1.0,xsum_000155,8694.28515625,eval,summary,220.70536389946938
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,No,zai-org/LongBench,0.0,560.0186213850975,1067.6305815577507,16144.714992493391,554.776705801487,45.2563650906086,5.001489073038101,1073.1805637478828,0.13882294297218323,first_token,batch,66.828125,1073.1805637478828,long,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,5038.67724609375,full_gpu,0.0,1.0,longbench_qasper_000103,8694.28515625,eval,qa_long_context,560.0186213850975
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,EdinburghNLP/xsum,0.0,65.00576063990593,578.6025188863277,16144.714992493391,64.33042511343956,45.2563650906086,0.49195438623428345,579.5814767479897,0.08251145482063293,first_token,batch,5.46875,579.5814767479897,short,True,True," Two teenagers have been injured in a ""stabbing incident"" at a school in",4335.84521484375,full_gpu,0.0,1.0,xsum_000174,8694.28515625,eval,summary,65.00576063990593
