adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Barcelona football club chief Sandro Rosell has resigned following a Spanish court's decision to look into last year's signing of Brazil star Neymar.,EdinburghNLP/xsum,0.0,167.65965893864632,829.9961313605309,16243.904817849398,164.9363711476326,45.06735876202583,2.475425601005554,833.0613672733307,0.12053549289703369,first_token,batch,21.3828125,833.0613672733307,medium,True,True, Barcelona's president Sandro Rosell has resigned after a year-long investigation into the,4516.81494140625,full_gpu,0.0,1.0,xsum_000006,8649.8359375,calibration,summary,167.65965893864632
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Sri Lanka seamer Shaminda Eranga was reported for a suspect bowling action in the second-Test defeat by England at Chester-le-Street.,EdinburghNLP/xsum,0.0,73.91870394349098,730.9680990874767,16243.904817849398,73.0142630636692,45.06735876202583,0.7045231759548187,732.256393879652,0.09951367974281311,first_token,batch,6.78125,732.256393879652,short,True,True, Sri Lanka pace bowler Lasith Eranga has been suspended from international cricket after,4350.05810546875,full_gpu,0.0,1.0,xsum_000029,8649.8359375,calibration,summary,73.91870394349098
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Aspens are one of our most beautiful native trees and there's a huge demand for seeds to grow new ones for planting.,EdinburghNLP/xsum,0.0,303.4897670149803,951.0524794459343,16243.904817849398,299.7795306146145,45.06735876202583,3.4070946276187897,955.0214670598507,0.11418014764785767,first_token,batch,30.84375,955.0214670598507,long,True,True," The aspen tree, a native of Scotland, usually reproduces by sending up",4623.83349609375,full_gpu,0.0,1.0,xsum_000027,8649.8359375,calibration,summary,303.4897670149803
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Yes,zai-org/LongBench,0.0,542.0051105320454,1194.1794753074646,16243.904817849398,535.3867970407009,45.06735876202583,6.324891000986099,1201.1163905262947,0.15242770314216614,first_token,batch,68.6875,1201.1163905262947,long,True,True, The provided context does not explicitly mention whether the hashtag and SemEval datasets contain only,5058.56201171875,full_gpu,0.0,1.0,longbench_qasper_000005,8649.8359375,calibration,qa_long_context,542.0051105320454
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"About 70% of London schools could face budget cuts under government plans to change how they are funded, according to London Councils.",EdinburghNLP/xsum,0.0,164.89076986908913,860.0338064134121,16243.904817849398,162.76509687304497,45.06735876202583,1.8784664571285248,862.4831140041351,0.12394413352012634,first_token,batch,21.3828125,862.4831140041351,medium,True,True, London schools would have to make huge savings if a government plan to equalise school,4516.81494140625,full_gpu,0.0,1.0,xsum_000007,8649.8359375,calibration,summary,164.89076986908913
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Barnsley have signed striker Elliot Lee from Premier League club West Ham United for an undisclosed fee.,EdinburghNLP/xsum,0.0,73.21647182106972,751.7082095146179,16243.904817849398,72.26606830954552,45.06735876202583,0.7431171834468842,752.9599294066429,0.10197237133979797,first_token,batch,6.8359375,752.9599294066429,short,True,True, League One side Leeds United have signed West Ham United midfielder Sam Lee on a three,4350.67919921875,full_gpu,0.0,1.0,xsum_000032,8649.8359375,calibration,summary,73.21647182106972
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Islamic State (IS) militants have killed more than 120 civilians since launching a fresh attack on the Syrian border town of Kobane, activists say.",EdinburghNLP/xsum,0.0,265.304509550333,914.5214632153511,16243.904817849398,262.8244273364544,45.06735876202583,2.2142119705677032,917.3239395022392,0.11318549513816833,first_token,batch,28.8203125,917.3239395022392,long,True,True," Islamic State (IS) militants have launched a new offensive on Kobane, a",4601.35791015625,full_gpu,0.0,1.0,xsum_000031,8649.8359375,calibration,summary,265.304509550333
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Answer with content missing: (Evaluation Metrics section) Precision, Recall, F1-scores, Strict match, METEOR, ROUGE-2",zai-org/LongBench,0.0,585.6875069439411,1222.0309227705002,16243.904817849398,580.4642625153065,45.06735876202583,4.949044436216354,1227.609820663929,0.14299526810646057,first_token,batch,66.828125,1227.609820663929,long,True,True, The document proposes an evaluation protocol and baseline for the concept-map-based MDS task,5037.87646484375,full_gpu,0.0,1.0,longbench_qasper_000006,8649.8359375,calibration,qa_long_context,585.6875069439411
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Jason Roy continued his fine form with a second century in six days as Surrey made a strong start with the bat against Middlesex at Lord's.,EdinburghNLP/xsum,0.0,155.64784035086632,803.5102225840092,16243.904817849398,153.4564569592476,45.06735876202583,1.909743994474411,805.9582896530628,0.11553242802619934,first_token,batch,15.2578125,805.9582896530628,medium,True,True, Surrey opener Jason Roy hit his second century of the week as his side reached ,4447.71044921875,full_gpu,0.0,1.0,xsum_000008,8649.8359375,calibration,summary,155.64784035086632
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A man has been arrested by police in Bahrain in connection with the death of former BBC journalist and News Letter editor Austin Hunter.,EdinburghNLP/xsum,0.0,2368.9431361854076,2923.679381608963,17182.580705732107,2361.918780952692,44.903308153152466,6.554912775754929,2931.1871640384197,0.23186206817626953,first_token,batch,4.2109375,2931.1871640384197,short,True,True, A man from Northern Ireland who was working in the United Arab Emirates has been killed,4320.90380859375,full_gpu,0.0,1.0,xsum_000033,8690.61328125,calibration,summary,2368.9431361854076
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Hundreds of schoolchildren, among them a pupil of only eight, have been caught with drugs on school premises, new figures reveal.",EdinburghNLP/xsum,0.0,361.888624727726,941.9916532933712,17182.580705732107,353.93083840608597,44.903308153152466,7.699362933635712,950.36481320858,0.13352185487747192,first_token,batch,37.734375,950.36481320858,long,True,True, Police have seized illegal drugs from school premises in England and Wales more than 2,4702.06201171875,full_gpu,0.0,1.0,xsum_000039,8690.61328125,calibration,summary,361.888624727726
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"CNN/DailyMail news highlights, New York Times Annotated Corpus, XSum",zai-org/LongBench,0.0,522.819522768259,1074.3437260389328,17182.580705732107,515.8943980932236,44.903308153152466,6.59971684217453,1081.598650664091,0.13724714517593384,first_token,batch,64.3671875,1081.598650664091,long,True,True, The proposed approach was evaluated on three single-document news summarization datasets that represent different,5012.26513671875,full_gpu,0.0,1.0,longbench_qasper_000007,8690.61328125,calibration,qa_long_context,522.819522768259
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Kent's outgoing high-profile police and crime commissioner (PCC) has said she is proud of her achievements four years after being elected.,EdinburghNLP/xsum,0.0,165.71323201060295,735.1665571331978,17182.580705732107,163.3051298558712,44.903308153152466,2.1851062774658203,738.023828715086,0.10662898421287537,first_token,batch,20.5078125,738.023828715086,medium,True,True," The outgoing Police and Crime Commissioner for Kent, Ann Barnes, has said her time",4506.02490234375,full_gpu,0.0,1.0,xsum_000012,8690.61328125,calibration,summary,165.71323201060295
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A motorcyclist and a car driver have been killed in a crash on the A36 near Warminster.,EdinburghNLP/xsum,0.0,67.171610891819,646.7103213071823,17182.580705732107,66.08891114592552,44.903308153152466,0.878896564245224,648.1670439243317,0.09742751717567444,first_token,batch,6.453125,648.1670439243317,short,True,True, A motorbike rider and a car driver have died after a collision in Wilt,4346.33154296875,full_gpu,0.0,1.0,xsum_000049,8690.61328125,calibration,summary,67.171610891819
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Two rival criminal groups have been hit with what police describe as the largest ever gang injunction.,EdinburghNLP/xsum,0.0,580.6658789515495,1140.3297744691372,17182.580705732107,574.7412219643593,44.903308153152466,5.569338798522949,1146.6800309717655,0.16597285866737366,first_token,batch,68.3046875,1146.6800309717655,long,True,True, A landmark ruling has seen 18 men banned from meeting each other and entering,5054.84130859375,full_gpu,0.0,1.0,xsum_000041,8690.61328125,calibration,summary,580.6658789515495
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,GM$\_$KL achieves better correlation than existing approaches for various metrics on SCWS dataset.,zai-org/LongBench,0.0,524.2046937346458,1072.3339579999447,17182.580705732107,518.7279209494591,44.903308153152466,5.154501646757126,1078.1566426157951,0.15063583850860596,first_token,batch,65.953125,1078.1566426157951,long,True,True, This approach compares favorably to other word sense disambiguation (WSD,5028.69873046875,full_gpu,0.0,1.0,longbench_qasper_000008,8690.61328125,calibration,qa_long_context,524.2046937346458
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Newport County goalkeeper Rhys Taylor has joined Wrexham on loan until January.,EdinburghNLP/xsum,0.0,150.0956229865551,709.8590061068535,17182.580705732107,148.2171043753624,44.903308153152466,1.642514020204544,712.1929824352264,0.12462586164474487,first_token,batch,15.0390625,712.1929824352264,medium,True,True, Newport County have sold goalkeeper Rhys Taylor to Wrexham for an undisclosed fee,4445.28076171875,full_gpu,0.0,1.0,xsum_000014,8690.61328125,calibration,summary,150.0956229865551
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Exeter Chiefs forward Sam Simmonds has signed a new two-year deal with the Premiership club.,EdinburghNLP/xsum,0.0,62.51881644129753,600.7955633103848,17182.580705732107,61.53132766485214,44.903308153152466,0.7746480405330658,602.1738760173321,0.10292977094650269,first_token,batch,5.03125,602.1738760173321,short,True,True, Exeter Chiefs have signed Cornish Pirates prop Jack Simmonds on a two-year,4330.18310546875,full_gpu,0.0,1.0,xsum_000054,8690.61328125,calibration,summary,62.51881644129753
