adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",zai-org/LongBench,0.0,2800.158228725195,3349.544584751129,16258.512187749147,2781.5546318888664,45.341234654188156,17.996348440647125,3368.4372641146183,0.29834359884262085,first_token,batch,62.890625,3368.4372641146183,long,True,True, The document states that the proposed model outperforms previous state-of-the-art methods,4996.36474609375,full_gpu,0.0,1.0,longbench_qasper_000002,8647.63671875,calibration,qa_long_context,2800.158228725195
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,EdinburghNLP/xsum,0.0,166.0907194018364,730.0501242280006,16258.512187749147,163.63448649644852,45.341234654188156,2.23468616604805,732.8518778085709,0.11003389954566956,first_token,batch,18.9765625,732.8518778085709,medium,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue for the first,4489.01708984375,full_gpu,0.0,1.0,xsum_000002,8647.63671875,calibration,summary,166.0907194018364
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",EdinburghNLP/xsum,0.0,56.32668361067772,622.3275288939476,16258.512187749147,55.66578358411789,45.341234654188156,0.47643110156059265,623.3200393617153,0.08712336421012878,first_token,batch,3.2265625,623.3200393617153,short,True,True, The BBC's Chris Buckler reports on the latest developments in the case of a,4309.97021484375,full_gpu,0.0,1.0,xsum_000011,8647.63671875,calibration,summary,56.32668361067772
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,EdinburghNLP/xsum,0.0,285.6656275689602,833.159364759922,16258.512187749147,282.09587931632996,45.341234654188156,3.3506155014038086,837.1592722833157,0.12117251753807068,first_token,batch,32.59375,837.1592722833157,long,True,True, A cafe in Georgia has appealed for support after it was attacked by a group of,4643.27294921875,full_gpu,0.0,1.0,xsum_000017,8647.63671875,calibration,summary,285.6656275689602
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",EdinburghNLP/xsum,0.0,881.8737789988518,1430.6047223508358,16258.512187749147,871.0980229079723,45.341234654188156,10.402895510196686,1441.8600425124168,0.20979717373847961,first_token,batch,109.484375,1441.8600425124168,xl,True,True," As clubs look to spend hundreds of millions of pounds on new players, they are",5519.84423828125,full_gpu,0.0,1.0,xsum_000107,8647.63671875,calibration,summary,881.8737789988518
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,using tweets that one has replied or quoted to as contextual information,zai-org/LongBench,0.0,509.000688791275,1065.7023005187511,16258.512187749147,503.4670792520046,45.341234654188156,5.195382982492447,1071.6548636555672,0.14618411660194397,first_token,batch,68.03125,1071.6548636555672,long,True,True, The paper explores the use of additional features and context to improve the detection of abusive,5051.69873046875,full_gpu,0.0,1.0,longbench_qasper_000003,8647.63671875,calibration,qa_long_context,509.000688791275
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Google has hired the creator of one of the web's most notorious forums - 4chan.,EdinburghNLP/xsum,0.0,165.3580777347088,734.8927929997444,16258.512187749147,162.98271343111992,45.341234654188156,2.161577343940735,737.941462546587,0.1087673008441925,first_token,batch,21.546875,737.941462546587,medium,True,True, The man who created the notorious image-sharing website 4chan is to join Google,4517.76123046875,full_gpu,0.0,1.0,xsum_000003,8647.63671875,calibration,summary,165.3580777347088
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",EdinburghNLP/xsum,0.0,71.01382315158844,614.4977957010269,16258.512187749147,69.86325234174728,45.341234654188156,0.9244047105312347,616.120919585228,0.11099874973297119,first_token,batch,7.2734375,616.120919585228,short,True,True, A man in his 30s with blonde hair and a scratch on his,4355.64794921875,full_gpu,0.0,1.0,xsum_000013,8647.63671875,calibration,summary,71.01382315158844
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,EdinburghNLP/xsum,0.0,239.27706852555275,795.9503494203091,16258.512187749147,236.70785874128342,45.341234654188156,2.3523904383182526,798.9361993968487,0.11169537901878357,first_token,batch,27.453125,798.9361993968487,long,True,True, Barnsley striker Sam Bradshaw says he has been inspired by the hunger of,4586.17138671875,full_gpu,0.0,1.0,xsum_000019,8647.63671875,calibration,summary,239.27706852555275
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Football's crisis-hit world governing body Fifa will meet in Zurich on Friday and elect a new leader to try to take the damaged organisation forward into a new era.,EdinburghNLP/xsum,0.0,880.1172859966755,1435.399353504181,16258.512187749147,871.8123324215412,45.341234654188156,8.032087236642838,1444.2324340343475,0.17275288701057434,first_token,batch,111.78125,1444.2324340343475,xl,True,True, The 209 members of world football's governing body Fifa are due,5544.41259765625,full_gpu,0.0,1.0,xsum_000110,8647.63671875,calibration,summary,880.1172859966755
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"FoxNews, CNN, ESPN, New York Times, Time magazine, Huffington Post Weird News, The Guardian, Cartoon Network, Cooking Light, Home Cooking Adventure, Justin Bieber, Nickelodeon, Spongebob, Disney",zai-org/LongBench,0.0,2804.0556237101555,3301.89199000597,16184.335842728615,2785.683136433363,45.86205631494522,17.828211188316345,3320.6320367753506,0.2880394458770752,first_token,batch,67.8671875,3320.6320367753506,long,True,True," The Facebook pages they looked at include FoxNews, CNN, ESPN, New York",5049.93505859375,full_gpu,0.0,1.0,longbench_qasper_000004,8707.30078125,calibration,qa_long_context,2804.0556237101555
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Barcelona football club chief Sandro Rosell has resigned following a Spanish court's decision to look into last year's signing of Brazil star Neymar.,EdinburghNLP/xsum,0.0,166.75515845417976,696.538396179676,16184.335842728615,164.3739975988865,45.86205631494522,2.163320779800415,699.2831006646156,0.10434165596961975,first_token,batch,21.3828125,699.2831006646156,medium,True,True, Barcelona's president Sandro Rosell has resigned after a year-long investigation into the,4516.81494140625,full_gpu,0.0,1.0,xsum_000006,8707.30078125,calibration,summary,166.75515845417976
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Sri Lanka seamer Shaminda Eranga was reported for a suspect bowling action in the second-Test defeat by England at Chester-le-Street.,EdinburghNLP/xsum,0.0,69.66200098395348,585.9620086848736,16184.335842728615,68.67926940321922,45.86205631494522,0.7915124297142029,587.3041339218616,0.08814036846160889,first_token,batch,6.78125,587.3041339218616,short,True,True, Sri Lanka pace bowler Lasith Eranga has been suspended from international cricket after,4350.05810546875,full_gpu,0.0,1.0,xsum_000029,8707.30078125,calibration,summary,69.66200098395348
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Aspens are one of our most beautiful native trees and there's a huge demand for seeds to grow new ones for planting.,EdinburghNLP/xsum,0.0,273.7838551402092,837.130468338728,16184.335842728615,270.6453949213028,45.86205631494522,2.9189176857471466,840.6068161129951,0.10171160101890564,first_token,batch,30.84375,840.6068161129951,long,True,True," The aspen tree, a native of Scotland, usually reproduces by sending up",4623.83349609375,full_gpu,0.0,1.0,xsum_000027,8707.30078125,calibration,summary,273.7838551402092
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Yes,zai-org/LongBench,0.0,534.9942483007908,1058.4451667964458,16184.335842728615,528.8161635398865,45.86205631494522,5.91973215341568,1065.0433711707592,0.14650821685791016,first_token,batch,68.6875,1065.0433711707592,long,True,True, The provided context does not explicitly mention whether the hashtag and SemEval datasets contain only,5058.56201171875,full_gpu,0.0,1.0,longbench_qasper_000005,8707.30078125,calibration,qa_long_context,534.9942483007908
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"About 70% of London schools could face budget cuts under government plans to change how they are funded, according to London Councils.",EdinburghNLP/xsum,0.0,164.01204839348793,687.1555335819721,16184.335842728615,162.01690584421158,45.86205631494522,1.7755702137947083,689.4977428019047,0.10559707880020142,first_token,batch,21.3828125,689.4977428019047,medium,True,True, London schools would have to make huge savings if a government plan to equalise school,4516.81494140625,full_gpu,0.0,1.0,xsum_000007,8707.30078125,calibration,summary,164.01204839348793
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Barnsley have signed striker Elliot Lee from Premier League club West Ham United for an undisclosed fee.,EdinburghNLP/xsum,0.0,69.29956004023552,591.9553525745869,16184.335842728615,68.30381974577904,45.86205631494522,0.8135102689266205,593.2818837463856,0.09051337838172913,first_token,batch,6.8359375,593.2818837463856,short,True,True, League One side Leeds United have signed West Ham United midfielder Sam Lee on a three,4350.67919921875,full_gpu,0.0,1.0,xsum_000032,8707.30078125,calibration,summary,69.29956004023552
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Islamic State (IS) militants have killed more than 120 civilians since launching a fresh attack on the Syrian border town of Kobane, activists say.",EdinburghNLP/xsum,0.0,243.14608424901962,774.6853679418564,16184.335842728615,240.51040038466454,45.86205631494522,2.4233534932136536,777.6586413383484,0.11010468006134033,first_token,batch,28.8203125,777.6586413383484,long,True,True," Islamic State (IS) militants have launched a new offensive on Kobane, a",4601.35791015625,full_gpu,0.0,1.0,xsum_000031,8707.30078125,calibration,summary,243.14608424901962
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Answer with content missing: (Evaluation Metrics section) Precision, Recall, F1-scores, Strict match, METEOR, ROUGE-2",zai-org/LongBench,0.0,531.4000435173512,1062.621098011732,16184.335842728615,526.224821805954,45.86205631494522,4.9285851418972015,1068.2384371757507,0.14065206050872803,first_token,batch,66.828125,1068.2384371757507,long,True,True, The document proposes an evaluation protocol and baseline for the concept-map-based MDS task,5037.87646484375,full_gpu,0.0,1.0,longbench_qasper_000006,8707.30078125,calibration,qa_long_context,531.4000435173512
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Jason Roy continued his fine form with a second century in six days as Surrey made a strong start with the bat against Middlesex at Lord's.,EdinburghNLP/xsum,0.0,149.5557241141796,699.0056931972504,16184.335842728615,148.15659821033478,45.86205631494522,1.198936253786087,700.7805928587914,0.09547173976898193,first_token,batch,15.2578125,700.7805928587914,medium,True,True, Surrey opener Jason Roy hit his second century of the week as his side reached ,4447.71044921875,full_gpu,0.0,1.0,xsum_000008,8707.30078125,calibration,summary,149.5557241141796
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A man has been arrested by police in Bahrain in connection with the death of former BBC journalist and News Letter editor Austin Hunter.,EdinburghNLP/xsum,0.0,2364.885915070772,2877.364296466112,16451.96933671832,2357.913348823786,45.45842483639717,6.548695266246796,2884.7867660224438,0.22036954760551453,first_token,batch,4.2109375,2884.7867660224438,short,True,True, A man from Northern Ireland who was working in the United Arab Emirates has been killed,4320.90380859375,full_gpu,0.0,1.0,xsum_000033,8675.1875,calibration,summary,2364.885915070772
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"Hundreds of schoolchildren, among them a pupil of only eight, have been caught with drugs on school premises, new figures reveal.",EdinburghNLP/xsum,0.0,358.10384154319763,908.3857610821724,16451.96933671832,353.9609983563423,45.45842483639717,3.902234137058258,912.9027500748634,0.11764466762542725,first_token,batch,37.734375,912.9027500748634,long,True,True, Police have seized illegal drugs from school premises in England and Wales more than 2,4702.06201171875,full_gpu,0.0,1.0,xsum_000039,8675.1875,calibration,summary,358.10384154319763
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,"CNN/DailyMail news highlights, New York Times Annotated Corpus, XSum",zai-org/LongBench,0.0,522.4740095436573,1064.1539990901947,16451.96933671832,515.5583433806896,45.45842483639717,6.64927065372467,1071.3980421423912,0.15538185834884644,first_token,batch,64.3671875,1071.3980421423912,long,True,True, The proposed approach was evaluated on three single-document news summarization datasets that represent different,5012.26513671875,full_gpu,0.0,1.0,longbench_qasper_000007,8675.1875,calibration,qa_long_context,522.4740095436573
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Kent's outgoing high-profile police and crime commissioner (PCC) has said she is proud of her achievements four years after being elected.,EdinburghNLP/xsum,0.0,162.04414144158363,694.6087889373302,16451.96933671832,159.97644513845444,45.45842483639717,1.824118196964264,696.9343200325966,0.1079365611076355,first_token,batch,20.5078125,696.9343200325966,medium,True,True," The outgoing Police and Crime Commissioner for Kent, Ann Barnes, has said her time",4506.02490234375,full_gpu,0.0,1.0,xsum_000012,8675.1875,calibration,summary,162.04414144158363
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,A motorcyclist and a car driver have been killed in a crash on the A36 near Warminster.,EdinburghNLP/xsum,0.0,66.64354726672173,576.4194056391716,16451.96933671832,65.82563370466232,45.45842483639717,0.6434619426727295,577.5339603424072,0.08705630898475647,first_token,batch,6.453125,577.5339603424072,short,True,True, A motorbike rider and a car driver have died after a collision in Wilt,4346.33154296875,full_gpu,0.0,1.0,xsum_000049,8675.1875,calibration,summary,66.64354726672173
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Two rival criminal groups have been hit with what police describe as the largest ever gang injunction.,EdinburghNLP/xsum,0.0,564.8433193564415,1069.2816823720932,16451.96933671832,559.7802251577377,45.45842483639717,4.829835146665573,1074.7010223567486,0.13155490159988403,first_token,batch,68.3046875,1074.7010223567486,long,True,True, A landmark ruling has seen 18 men banned from meeting each other and entering,5054.84130859375,full_gpu,0.0,1.0,xsum_000041,8675.1875,calibration,summary,564.8433193564415
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,GM$\_$KL achieves better correlation than existing approaches for various metrics on SCWS dataset.,zai-org/LongBench,0.0,505.5985823273659,1009.1148354113102,16451.96933671832,501.0705441236496,45.45842483639717,4.28583100438118,1013.9108262956142,0.13989955186843872,first_token,batch,65.953125,1013.9108262956142,long,True,True, This approach compares favorably to other word sense disambiguation (WSD,5028.69873046875,full_gpu,0.0,1.0,longbench_qasper_000008,8675.1875,calibration,qa_long_context,505.5985823273659
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Newport County goalkeeper Rhys Taylor has joined Wrexham on loan until January.,EdinburghNLP/xsum,0.0,149.34047311544418,669.6517430245876,16451.96933671832,147.9693464934826,45.45842483639717,1.164998859167099,671.3267415761948,0.09572133421897888,first_token,batch,15.0390625,671.3267415761948,medium,True,True, Newport County have sold goalkeeper Rhys Taylor to Wrexham for an undisclosed fee,4445.28076171875,full_gpu,0.0,1.0,xsum_000014,8675.1875,calibration,summary,149.34047311544418
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,full/exact transformers smoke,,Exeter Chiefs forward Sam Simmonds has signed a new two-year deal with the Premiership club.,EdinburghNLP/xsum,0.0,62.103282660245895,617.5693161785603,16451.96933671832,61.42641603946686,45.45842483639717,0.49381330609321594,618.5928955674171,0.08291378617286682,first_token,batch,5.03125,618.5928955674171,short,True,True, Exeter Chiefs have signed Cornish Pirates prop Jack Simmonds on a two-year,4330.18310546875,full_gpu,0.0,1.0,xsum_000054,8675.1875,calibration,summary,62.103282660245895
