adapter,error,session_id,turn_index,latency_ms,measured,ok,output_text,peak_memory_mib,kv_cache_memory_mib,kv_incremental_mib,kv_cumulative_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_dry_run,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_h2o_kept_tokens,extra_h2o_cache_budget,extra_h2o_prompt_tokens,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_arrival_index,extra_history_turns,extra_prompt_text,extra_effective_prompt_chars,extra_primary_metric,extra_runtime_cuda_visible_devices,extra_runtime_device_strategy,extra_runtime_visible_device_count,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_prefill_ms,extra_stage_first_token_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_source,extra_strategy,extra_ttft_semantics,extra_unsupported,extra_worker_cuda_visible_devices,extra_worker_device_strategy,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
full,,qa-session-001__pressure_r1_c1,2,701.4845497906208,True,True," No, the! shipment! cannot! be!!! split! into!",15292.93603515625,8.203125,2.734375,8.203125,full_gpu,0.0,1.0,qa-session-001-turn2__pressure_r1_c1,7763.37890625,5.46875,8.203125,0.0,0.0,0.0,False,99.24019500613213,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,10,"[""User: Context: Team Borealis can ship exactly 19 crates on August 13. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 19 crates on August 13 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination checkpoint-3 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",614,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7674545049667358,0.11490657925605774,700.3444470465183,0.0,98.20543602108955,99.24019500613213,701.4845497906208,,full/exact qwen2 runtime,Yes. Split 19 crates into two equal batches while keeping August 13 and destination checkpoint-3 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-001__pressure_r1_c2,2,691.9858306646347,True,True," No, the! shipment! cannot! be!!! split! into!",15301.13916015625,8.203125,2.734375,8.203125,full_gpu,0.0,1.0,qa-session-001-turn2__pressure_r1_c2,7763.37890625,5.46875,8.203125,0.0,0.0,0.0,False,94.15896609425545,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,11,"[""User: Context: Team Borealis can ship exactly 19 crates on August 13. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 19 crates on August 13 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination checkpoint-3 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",614,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7175207138061523,0.10773912072181702,690.8856816589832,0.0,93.21466833353043,94.15896609425545,691.9858306646347,,full/exact qwen2 runtime,Yes. Split 19 crates into two equal batches while keeping August 13 and destination checkpoint-3 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-002__pressure_r1_c1,0,656.4241573214531,True,True,![[Pasted image 2023062711,15166.77197265625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-002-turn0__pressure_r1_c1,7763.37890625,0.0,3.171875,0.0,0.0,0.0,False,56.27122148871422,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,12,[],"Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",192,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.45743584632873535,0.0944770872592926,655.5716320872307,0.0,55.61869218945503,56.27122148871422,656.4241573214531,,full/exact qwen2 runtime,Team Cinder ships 20 crates on August 14 to relay-5.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-002__pressure_r1_c2,0,652.4598859250546,True,True,![[Pasted image 2023062711,15169.94384765625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-002-turn0__pressure_r1_c2,7763.37890625,0.0,3.171875,0.0,0.0,0.0,False,56.537654250860214,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,13,[],"Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",192,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.4031918942928314,0.09548291563987732,651.702594012022,0.0,55.94032257795334,56.537654250860214,652.4598859250546,,full/exact qwen2 runtime,Team Cinder ships 20 crates on August 14 to relay-5.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-002__pressure_r1_c1,1,670.7937531173229,True,True, The! shipment!! was!!!!!!!!!!,15231.8251953125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-002-turn1__pressure_r1_c1,7763.37890625,3.171875,5.25,0.0,0.0,0.0,False,65.4584988951683,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,14,"[""User: Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 20 crates on August 14 to relay-5.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",343,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5396753549575806,0.10057538747787476,669.9017807841301,0.0,64.71824273467064,65.4584988951683,670.7937531173229,,full/exact qwen2 runtime,August 14; the destination relay-5 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-002__pressure_r1_c2,1,659.1084226965904,True,True, The! shipment!! was!!!!!!!!!!,15237.0751953125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-002-turn1__pressure_r1_c2,7763.37890625,3.171875,5.25,0.0,0.0,0.0,False,65.71994349360466,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,15,"[""User: Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 20 crates on August 14 to relay-5.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",343,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.5385018885135651,0.1037009060382843,658.2136079668999,0.0,64.95746970176697,65.71994349360466,659.1084226965904,,full/exact qwen2 runtime,August 14; the destination relay-5 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-002__pressure_r1_c1,2,695.5983377993107,True,True," No,! The!!! shipment!! must! be!!!",15319.994140625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-002-turn2__pressure_r1_c1,7763.37890625,5.25,7.984375,0.0,0.0,0.0,False,92.4602523446083,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,16,"[""User: Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 20 crates on August 14 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 14; the destination relay-5 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",595,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.7152147591114044,0.10895729064941406,694.5031583309174,0.0,91.52694791555405,92.4602523446083,695.5983377993107,,full/exact qwen2 runtime,Yes. Split 20 crates into two equal batches while keeping August 14 and destination relay-5 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-002__pressure_r1_c2,2,679.6991601586342,True,True," No,! The!!! shipment!! must! be!!!",15327.978515625,7.984375,2.734375,7.984375,full_gpu,0.0,1.0,qa-session-002-turn2__pressure_r1_c2,7763.37890625,5.25,7.984375,0.0,0.0,0.0,False,89.36616033315659,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,17,"[""User: Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 20 crates on August 14 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 14; the destination relay-5 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",595,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.716380774974823,0.10952353477478027,678.6171123385429,0.0,88.43590319156647,89.36616033315659,679.6991601586342,,full/exact qwen2 runtime,Yes. Split 20 crates into two equal batches while keeping August 14 and destination relay-5 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-003__pressure_r1_c1,0,649.928156286478,True,True,![](https://d1ynq5sw1vviaj.cloudfront,15199.58447265625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-003-turn0__pressure_r1_c1,7763.37890625,0.0,3.171875,0.0,0.0,0.0,False,55.98505586385727,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,18,[],"Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",191,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.4296712577342987,0.08965656161308289,649.1048373281956,0.0,55.37175387144089,55.98505586385727,649.928156286478,,full/exact qwen2 runtime,Team Delta ships 21 crates on August 15 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-003__pressure_r1_c2,0,662.7191491425037,True,True,![](https://d1ynq5sw1vviaj.cloudfront,15202.75634765625,3.171875,3.171875,3.171875,full_gpu,0.0,1.0,qa-session-003-turn0__pressure_r1_c2,7763.37890625,0.0,3.171875,0.0,0.0,0.0,False,55.8868944644928,medium,eval,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,19,[],"Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",191,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.4075244069099426,0.09819865226745605,661.8829481303692,0.0,55.27167394757271,55.8868944644928,662.7191491425037,,full/exact qwen2 runtime,Team Delta ships 21 crates on August 15 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
full,,qa-session-003__pressure_r1_c1,1,663.2291451096535,True,True, The! shipment!! date!!! of!!!!!!,15264.6376953125,5.25,2.078125,5.25,full_gpu,0.0,1.0,qa-session-003-turn1__pressure_r1_c1,7763.37890625,3.171875,5.25,0.0,0.0,0.0,False,64.95843082666397,medium,calibration,qa,qwen2_exact_runtime,,false,,tailguardkv-base,,,full,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,20,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",341,f1,"0,1",balanced_two_gpu,2,2238.722112029791,17881.10912963748,0.678718090057373,0.10541453957557678,662.1726304292679,0.0,64.05666470527649,64.95843082666397,663.2291451096535,,full/exact qwen2 runtime,August 15; the destination depot-2 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
